ano;origem;part;valor
1992;Legislativo;Mediana;3776.28
1992;Estadual;Mediana;1532.99
1992;Executivo Estadual;Mediana;1483.54
1992;Judiciário Estadual;Mediana;2904.14
1992;Legislativo Estadual;Mediana;3461.59
1992;Federal;Mediana;2634.4
1992;Executivo Federal;Mediana;2535.5
1992;Judiciário Federal;Mediana;7053.55
1992;Legislativo Federal;Mediana;10065.58
1992;Municipal;Mediana;1186.83
1992;Executivo Municipal;Mediana;1177.84
1992;Legislativo Municipal;Mediana;2656.88
1991;Público;Mediana;1759.38
1991;Executivo;Mediana;1696.99
1991;Judiciário;Mediana;4708.33
1991;Legislativo;Mediana;4437.97
1991;Estadual;Mediana;1767.7
1991;Executivo Estadual;Mediana;1705.31
1991;Judiciário Estadual;Mediana;3439.74
1991;Legislativo Estadual;Mediana;4221.69
1991;Federal;Mediana;3493.81
1991;Executivo Federal;Mediana;3331.6
1991;Judiciário Federal;Mediana;8543.2
1991;Legislativo Federal;Mediana;10785.06
1991;Municipal;Mediana;1206.2
1991;Executivo Municipal;Mediana;1197.88
1991;Legislativo Municipal;Mediana;3235.94
1990;Público;Mediana;1991.47
1990;Executivo;Mediana;1938.83
1990;Judiciário;Mediana;5790.18
1990;Legislativo;Mediana;4926.04
1990;Estadual;Mediana;2044.11
1990;Executivo Estadual;Mediana;1991.47
1990;Judiciário Estadual;Mediana;3921.53
1990;Legislativo Estadual;Mediana;4864.63
1990;Federal;Mediana;4605.82
1990;Executivo Federal;Mediana;4399.66
1990;Judiciário Federal;Mediana;11071.53
1990;Legislativo Federal;Mediana;11225.05
1990;Municipal;Mediana;1228.22
1990;Executivo Municipal;Mediana;1219.45
1990;Legislativo Municipal;Mediana;3114.41
1989;Público;Mediana;2021.57
1989;Executivo;Mediana;1974.83
1989;Judiciário;Mediana;3762.69
1989;Legislativo;Mediana;4592.35
1989;Estadual;Mediana;2115.05
1989;Executivo Estadual;Mediana;2074.15
1989;Judiciário Estadual;Mediana;3067.41
1989;Legislativo Estadual;Mediana;4043.14
1989;Federal;Mediana;4475.5
1989;Executivo Federal;Mediana;4387.86
1989;Judiciário Federal;Mediana;6695.72
1989;Legislativo Federal;Mediana;10470.1
1989;Municipal;Mediana;1238.65
1989;Executivo Municipal;Mediana;1226.96
1989;Legislativo Municipal;Mediana;3201.79
1988;Público;Mediana;1916.4
1988;Executivo;Mediana;1869.66
1988;Judiciário;Mediana;3441.34
1988;Legislativo;Mediana;3698.42
1988;Estadual;Mediana;2132.58
1988;Executivo Estadual;Mediana;2085.84
1988;Judiciário Estadual;Mediana;3131.68
1988;Legislativo Estadual;Mediana;3225.16
1988;Federal;Mediana;4072.35
1988;Executivo Federal;Mediana;4008.08
1988;Judiciário Federal;Mediana;5030.55
1988;Legislativo Federal;Mediana;11048.51
1988;Municipal;Mediana;1151.01
1988;Executivo Municipal;Mediana;1145.17
1988;Legislativo Municipal;Mediana;2617.52
1987;Público;Mediana;2032.19
1987;Executivo;Mediana;1987.03
1987;Judiciário;Mediana;3669.22
1987;Legislativo;Mediana;4690.96
1987;Estadual;Mediana;2325.72
1987;Executivo Estadual;Mediana;2286.21
1987;Judiciário Estadual;Mediana;3392.62
1987;Legislativo Estadual;Mediana;4188.56
1987;Federal;Mediana;3144.24
1987;Executivo Federal;Mediana;3065.21
1987;Judiciário Federal;Mediana;4623.22
1987;Legislativo Federal;Mediana;9460.95
1987;Municipal;Mediana;1241.89
1987;Executivo Municipal;Mediana;1230.6
1987;Legislativo Municipal;Mediana;3065.21
1986;Público;Mediana;2263.2
1986;Executivo;Mediana;2228.7
1986;Judiciário;Mediana;4498.79
1986;Legislativo;Mediana;5168.09
1986;Estadual;Mediana;2580.6
1986;Executivo Estadual;Mediana;2553.0
1986;Judiciário Estadual;Mediana;3622.49
1986;Legislativo Estadual;Mediana;4512.59
1986;Federal;Mediana;3139.5
1986;Executivo Federal;Mediana;3084.3
1986;Judiciário Federal;Mediana;5423.39
1986;Legislativo Federal;Mediana;10101.59
1986;Municipal;Mediana;1373.1
1986;Executivo Municipal;Mediana;1359.3
1986;Legislativo Municipal;Mediana;3429.3
1985;Público;Mediana;1532.78
1985;Executivo;Mediana;1510.96
1985;Judiciário;Mediana;2721.92
1985;Legislativo;Mediana;3725.59
1985;Estadual;Mediana;1603.69
1985;Executivo Estadual;Mediana;1587.33
1985;Judiciário Estadual;Mediana;2094.62
1985;Legislativo Estadual;Mediana;2732.82
1985;Federal;Mediana;2443.72
1985;Executivo Federal;Mediana;2372.81
1985;Judiciário Federal;Mediana;4309.24
1985;Legislativo Federal;Mediana;8362.12
1985;Municipal;Mediana;1020.04
1985;Executivo Municipal;Mediana;1014.58
1985;Legislativo Municipal;Mediana;2050.98
2019;Público;6º Decil;3493.0
2019;Executivo;6º Decil;3343.3
2019;Judiciário;6º Decil;12814.32
2019;Legislativo;6º Decil;4670.64
2019;Estadual;6º Decil;4650.68
2019;Executivo Estadual;6º Decil;4361.26
2019;Judiciário Estadual;6º Decil;9740.48
2019;Legislativo Estadual;6º Decil;6596.78
2019;Federal;6º Decil;10319.32
2019;Executivo Federal;6º Decil;9151.66
2019;Judiciário Federal;6º Decil;16407.12
2019;Legislativo Federal;6º Decil;7654.66
2019;Municipal;6º Decil;2604.78
2019;Executivo Municipal;6º Decil;2584.82
2019;Legislativo Municipal;6º Decil;3493.0
2018;Público;6º Decil;3423.58
2018;Executivo;6º Decil;3278.51
2018;Judiciário;6º Decil;12630.48
2018;Legislativo;6º Decil;4477.73
2018;Estadual;6º Decil;4593.78
2018;Executivo Estadual;6º Decil;4313.32
2018;Judiciário Estadual;6º Decil;10067.64
2018;Legislativo Estadual;6º Decil;6653.73
2018;Federal;6º Decil;9023.15
2018;Executivo Federal;6º Decil;7698.21
2018;Judiciário Federal;6º Decil;15406.09
2018;Legislativo Federal;6º Decil;7872.29
2018;Municipal;6º Decil;2504.82
2018;Executivo Municipal;6º Decil;2495.15
2018;Legislativo Municipal;6º Decil;3365.55
2017;Público;6º Decil;3380.54
2017;Executivo;6º Decil;3224.22
2017;Judiciário;6º Decil;12261.8
2017;Legislativo;6º Decil;4445.51
2017;Estadual;6º Decil;4406.43
2017;Executivo Estadual;6º Decil;4181.71
2017;Judiciário Estadual;6º Decil;9838.75
2017;Legislativo Estadual;6º Decil;6389.82
2017;Federal;6º Decil;9213.45
2017;Executivo Federal;6º Decil;8011.7
2017;Judiciário Federal;6º Decil;14763.01
2017;Legislativo Federal;6º Decil;8373.2
2017;Municipal;6º Decil;2462.13
2017;Executivo Municipal;6º Decil;2452.36
2017;Legislativo Municipal;6º Decil;3331.69
2016;Público;6º Decil;3307.76
2016;Executivo;6º Decil;3166.0
2016;Judiciário;6º Decil;11671.66
2016;Legislativo;6º Decil;4394.59
2016;Estadual;6º Decil;4347.34
2016;Executivo Estadual;6º Decil;4063.82
2016;Judiciário Estadual;6º Decil;9611.4
2016;Legislativo Estadual;6º Decil;6246.94
2016;Federal;6º Decil;8647.43
2016;Executivo Federal;6º Decil;7484.99
2016;Judiciário Federal;6º Decil;13835.88
2016;Legislativo Federal;6º Decil;8401.71
2016;Municipal;6º Decil;2419.39
2016;Executivo Municipal;6º Decil;2400.49
2016;Legislativo Municipal;6º Decil;3288.86
2015;Público;6º Decil;3369.1
2015;Executivo;6º Decil;3221.0
2015;Judiciário;6º Decil;11578.96
2015;Legislativo;6º Decil;4544.58
2015;Estadual;6º Decil;4544.58
2015;Executivo Estadual;6º Decil;4276.16
2015;Judiciário Estadual;6º Decil;9237.25
2015;Legislativo Estadual;6º Decil;6201.36
2015;Federal;6º Decil;8959.58
2015;Executivo Federal;6º Decil;7922.93
2015;Judiciário Federal;6º Decil;14383.45
2015;Legislativo Federal;6º Decil;7784.09
2015;Municipal;6º Decil;2406.5
2015;Executivo Municipal;6º Decil;2387.99
2015;Legislativo Municipal;6º Decil;3359.84
2014;Público;6º Decil;3364.26
2014;Executivo;6º Decil;3215.56
2014;Judiciário;6º Decil;11784.2
2014;Legislativo;6º Decil;4600.3
2014;Estadual;6º Decil;4414.43
2014;Executivo Estadual;6º Decil;4182.09
2014;Judiciário Estadual;6º Decil;9460.81
2014;Legislativo Estadual;6º Decil;6858.63
2014;Federal;6º Decil;8763.8
2014;Executivo Federal;6º Decil;7862.33
2014;Judiciário Federal;6º Decil;14674.48
2014;Legislativo Federal;6º Decil;9061.19
2014;Municipal;6º Decil;2407.02
2014;Executivo Municipal;6º Decil;2388.44
2014;Legislativo Municipal;6º Decil;3382.84
2013;Público;6º Decil;3201.98
2013;Executivo;6º Decil;3063.57
2013;Judiciário;6º Decil;11479.15
2013;Legislativo;6º Decil;4466.16
2013;Estadual;6º Decil;4143.2
2013;Executivo Estadual;6º Decil;3930.96
2013;Judiciário Estadual;6º Decil;9199.93
2013;Legislativo Estadual;6º Decil;6311.69
2013;Federal;6º Decil;8729.32
2013;Executivo Federal;6º Decil;7778.88
2013;Judiciário Federal;6º Decil;14524.26
2013;Legislativo Federal;6º Decil;8692.41
2013;Municipal;6º Decil;2297.67
2013;Executivo Municipal;6º Decil;2279.22
2013;Legislativo Municipal;6º Decil;3303.48
2012;Público;6º Decil;3125.1
2012;Executivo;6º Decil;2990.01
2012;Judiciário;6º Decil;10987.38
2012;Legislativo;6º Decil;4503.02
2012;Estadual;6º Decil;4007.69
2012;Executivo Estadual;6º Decil;3782.54
2012;Judiciário Estadual;6º Decil;8771.89
2012;Legislativo Estadual;6º Decil;6583.42
2012;Federal;6º Decil;8519.72
2012;Executivo Federal;6º Decil;7619.12
2012;Judiciário Federal;6º Decil;14247.57
2012;Legislativo Federal;6º Decil;8573.76
2012;Municipal;6º Decil;2233.5
2012;Executivo Municipal;6º Decil;2215.49
2012;Legislativo Municipal;6º Decil;3269.2
2011;Público;6º Decil;2915.51
2011;Executivo;6º Decil;2790.92
2011;Judiciário;6º Decil;10956.02
2011;Legislativo;6º Decil;4244.52
2011;Estadual;6º Decil;3663.08
2011;Executivo Estadual;6º Decil;3472.04
2011;Judiciário Estadual;6º Decil;8430.9
2011;Legislativo Estadual;6º Decil;5947.32
2011;Federal;6º Decil;8513.97
2011;Executivo Federal;6º Decil;7600.27
2011;Judiciário Federal;6º Decil;14926.44
2011;Legislativo Federal;6º Decil;7052.06
2011;Municipal;6º Decil;2051.66
2011;Executivo Municipal;6º Decil;2035.05
2011;Legislativo Municipal;6º Decil;3040.11
2010;Público;6º Decil;2813.34
2010;Executivo;6º Decil;2688.85
2010;Judiciário;6º Decil;10772.01
2010;Legislativo;6º Decil;4290.55
2010;Estadual;6º Decil;3527.05
2010;Executivo Estadual;6º Decil;3344.47
2010;Judiciário Estadual;6º Decil;7767.8
2010;Legislativo Estadual;6º Decil;6622.55
2010;Federal;6º Decil;7327.96
2010;Executivo Federal;6º Decil;6481.46
2010;Judiciário Federal;6º Decil;15942.24
2010;Legislativo Federal;6º Decil;8240.84
2010;Municipal;6º Decil;1950.25
2010;Executivo Municipal;6º Decil;1941.95
2010;Legislativo Municipal;6º Decil;2971.02
2009;Público;6º Decil;2710.82
2009;Executivo;6º Decil;2592.62
2009;Judiciário;6º Decil;10866.93
2009;Legislativo;6º Decil;4279.0
2009;Estadual;6º Decil;3388.53
2009;Executivo Estadual;6º Decil;3230.92
2009;Judiciário Estadual;6º Decil;7431.12
2009;Legislativo Estadual;6º Decil;6446.09
2009;Federal;6º Decil;7730.57
2009;Executivo Federal;6º Decil;6855.86
2009;Judiciário Federal;6º Decil;16848.08
2009;Legislativo Federal;6º Decil;8313.72
2009;Municipal;6º Decil;1851.87
2009;Executivo Municipal;6º Decil;1828.23
2009;Legislativo Municipal;6º Decil;3073.32
2008;Público;6º Decil;2638.5
2008;Executivo;6º Decil;2513.56
2008;Judiciário;6º Decil;10421.7
2008;Legislativo;6º Decil;4343.6
2008;Estadual;6º Decil;3255.86
2008;Executivo Estadual;6º Decil;3101.52
2008;Judiciário Estadual;6º Decil;7393.68
2008;Legislativo Estadual;6º Decil;6798.36
2008;Federal;6º Decil;6842.46
2008;Executivo Federal;6º Decil;6092.8
2008;Judiciário Federal;6º Decil;15970.64
2008;Legislativo Federal;6º Decil;7981.64
2008;Municipal;6º Decil;1793.3
2008;Executivo Municipal;6º Decil;1778.6
2008;Legislativo Municipal;6º Decil;2991.28
2007;Público;6º Decil;2574.01
2007;Executivo;6º Decil;2445.66
2007;Judiciário;6º Decil;9939.51
2007;Legislativo;6º Decil;4356.56
2007;Estadual;6º Decil;3187.2
2007;Executivo Estadual;6º Decil;3037.47
2007;Judiciário Estadual;6º Decil;7201.51
2007;Legislativo Estadual;6º Decil;6267.45
2007;Federal;6º Decil;5989.38
2007;Executivo Federal;6º Decil;5262.09
2007;Judiciário Federal;6º Decil;15294.3
2007;Legislativo Federal;6º Decil;7643.59
2007;Municipal;6º Decil;1704.12
2007;Executivo Municipal;6º Decil;1682.73
2007;Legislativo Municipal;6º Decil;2902.0
2006;Público;6º Decil;2487.81
2006;Executivo;6º Decil;2366.78
2006;Judiciário;6º Decil;9184.74
2006;Legislativo;6º Decil;4336.86
2006;Estadual;6º Decil;3045.89
2006;Executivo Estadual;6º Decil;2891.24
2006;Judiciário Estadual;6º Decil;6945.71
2006;Legislativo Estadual;6º Decil;6609.52
2006;Federal;6º Decil;6226.26
2006;Executivo Federal;6º Decil;5379.06
2006;Judiciário Federal;6º Decil;14187.26
2006;Legislativo Federal;6º Decil;7987.9
2006;Municipal;6º Decil;1633.89
2006;Executivo Municipal;6º Decil;1613.72
2006;Legislativo Municipal;6º Decil;2803.83
2005;Público;6º Decil;2316.82
2005;Executivo;6º Decil;2198.91
2005;Judiciário;6º Decil;9043.25
2005;Legislativo;6º Decil;4321.19
2005;Estadual;6º Decil;2782.54
2005;Executivo Estadual;6º Decil;2652.84
2005;Judiciário Estadual;6º Decil;6862.02
2005;Legislativo Estadual;6º Decil;6136.91
2005;Federal;6º Decil;5464.86
2005;Executivo Federal;6º Decil;4810.49
2005;Judiciário Federal;6º Decil;13859.64
2005;Legislativo Federal;6º Decil;9980.59
2005;Municipal;6º Decil;1503.28
2005;Executivo Municipal;6º Decil;1485.59
2005;Legislativo Municipal;6º Decil;2688.22
2004;Público;6º Decil;2270.76
2004;Executivo;6º Decil;2166.04
2004;Judiciário;6º Decil;8768.88
2004;Legislativo;6º Decil;4359.64
2004;Estadual;6º Decil;2706.17
2004;Executivo Estadual;6º Decil;2590.43
2004;Judiciário Estadual;6º Decil;6476.07
2004;Legislativo Estadual;6º Decil;6255.61
2004;Federal;6º Decil;5186.37
2004;Executivo Federal;6º Decil;4673.79
2004;Judiciário Federal;6º Decil;13696.2
2004;Legislativo Federal;6º Decil;8895.64
2004;Municipal;6º Decil;1477.1
2004;Executivo Municipal;6º Decil;1466.07
2004;Legislativo Municipal;6º Decil;2706.17
2003;Público;6º Decil;2194.57
2003;Executivo;6º Decil;2088.3
2003;Judiciário;6º Decil;8555.12
2003;Legislativo;6º Decil;4426.35
2003;Estadual;6º Decil;2656.87
2003;Executivo Estadual;6º Decil;2566.54
2003;Judiciário Estadual;6º Decil;6668.74
2003;Legislativo Estadual;6º Decil;6243.64
2003;Federal;6º Decil;5032.11
2003;Executivo Federal;6º Decil;4569.82
2003;Judiciário Federal;6º Decil;12864.56
2003;Legislativo Federal;6º Decil;7805.88
2003;Municipal;6º Decil;1413.45
2003;Executivo Municipal;6º Decil;1392.2
2003;Legislativo Municipal;6º Decil;2789.71
2002;Público;6º Decil;2416.85
2002;Executivo;6º Decil;2295.48
2002;Judiciário;6º Decil;8464.24
2002;Legislativo;6º Decil;4976.17
2002;Estadual;6º Decil;2970.93
2002;Executivo Estadual;6º Decil;2854.84
2002;Judiciário Estadual;6º Decil;6817.83
2002;Legislativo Estadual;6º Decil;6527.6
2002;Federal;6º Decil;5298.07
2002;Executivo Federal;6º Decil;4802.03
2002;Judiciário Federal;6º Decil;13371.82
2002;Legislativo Federal;6º Decil;12511.67
2002;Municipal;6º Decil;1493.38
2002;Executivo Municipal;6º Decil;1477.55
2002;Legislativo Municipal;6º Decil;3118.68
2001;Público;6º Decil;2428.72
2001;Executivo;6º Decil;2325.81
2001;Judiciário;6º Decil;8407.91
2001;Legislativo;6º Decil;5500.65
2001;Estadual;6º Decil;2804.35
2001;Executivo Estadual;6º Decil;2691.15
2001;Judiciário Estadual;6º Decil;6606.95
2001;Legislativo Estadual;6º Decil;6771.61
2001;Federal;6º Decil;5191.91
2001;Executivo Federal;6º Decil;4646.48
2001;Judiciário Federal;6º Decil;13327.1
2001;Legislativo Federal;6º Decil;12313.42
2001;Municipal;6º Decil;1517.95
2001;Executivo Municipal;6º Decil;1502.52
2001;Legislativo Municipal;6º Decil;3457.84
2000;Público;6º Decil;2471.76
2000;Executivo;6º Decil;2372.7
2000;Judiciário;6º Decil;8401.14
2000;Legislativo;6º Decil;6193.54
2000;Estadual;6º Decil;2717.04
2000;Executivo Estadual;6º Decil;2613.27
2000;Judiciário Estadual;6º Decil;6552.04
2000;Legislativo Estadual;6º Decil;6995.44
2000;Federal;6º Decil;4712.37
2000;Executivo Federal;6º Decil;4155.76
2000;Judiciário Federal;6º Decil;13585.22
2000;Legislativo Federal;6º Decil;13561.63
2000;Municipal;6º Decil;1594.38
2000;Executivo Municipal;6º Decil;1575.51
2000;Legislativo Municipal;6º Decil;4169.91
1999;Público;6º Decil;2348.82
1999;Executivo;6º Decil;2221.11
1999;Judiciário;6º Decil;8163.85
1999;Legislativo;6º Decil;6421.62
1999;Estadual;6º Decil;2558.61
1999;Executivo Estadual;6º Decil;2444.59
1999;Judiciário Estadual;6º Decil;6531.08
1999;Legislativo Estadual;6º Decil;6968.92
1999;Federal;6º Decil;4670.27
1999;Executivo Federal;6º Decil;4205.07
1999;Judiciário Federal;6º Decil;12487.5
1999;Legislativo Federal;6º Decil;14298.14
1999;Municipal;6º Decil;1546.11
1999;Executivo Municipal;6º Decil;1527.87
1999;Legislativo Municipal;6º Decil;4191.38
1998;Público;6º Decil;2358.89
1998;Executivo;6º Decil;2250.84
1998;Judiciário;6º Decil;8292.11
1998;Legislativo;6º Decil;6603.98
1998;Estadual;6º Decil;2583.97
1998;Executivo Estadual;6º Decil;2475.93
1998;Judiciário Estadual;6º Decil;6838.07
1998;Legislativo Estadual;6º Decil;7049.65
1998;Federal;6º Decil;4371.14
1998;Executivo Federal;6º Decil;3916.47
1998;Judiciário Federal;6º Decil;11591.85
1998;Legislativo Federal;6º Decil;16219.59
1998;Municipal;6º Decil;1566.59
1998;Executivo Municipal;6º Decil;1548.58
1998;Legislativo Municipal;6º Decil;4398.15
1997;Público;6º Decil;2198.27
1997;Executivo;6º Decil;2085.32
1997;Judiciário;6º Decil;7589.68
1997;Legislativo;6º Decil;6590.47
1997;Estadual;6º Decil;2389.43
1997;Executivo Estadual;6º Decil;2276.47
1997;Judiciário Estadual;6º Decil;6455.79
1997;Legislativo Estadual;6º Decil;7024.91
1997;Federal;6º Decil;3992.51
1997;Executivo Federal;6º Decil;3514.63
1997;Judiciário Federal;6º Decil;9588.11
1997;Legislativo Federal;6º Decil;15917.92
1997;Municipal;6º Decil;1546.61
1997;Executivo Municipal;6º Decil;1529.23
1997;Legislativo Municipal;6º Decil;4444.33
1996;Público;6º Decil;2139.56
1996;Executivo;6º Decil;2050.59
1996;Judiciário;6º Decil;7083.85
1996;Legislativo;6º Decil;6151.76
1996;Estadual;6º Decil;2215.82
1996;Executivo Estadual;6º Decil;2131.09
1996;Judiciário Estadual;6º Decil;6660.17
1996;Legislativo Estadual;6º Decil;6622.04
1996;Federal;6º Decil;4296.06
1996;Executivo Federal;6º Decil;3880.86
1996;Judiciário Federal;6º Decil;7630.39
1996;Legislativo Federal;6º Decil;15646.32
1996;Municipal;6º Decil;1529.47
1996;Executivo Municipal;6º Decil;1512.52
1996;Legislativo Municipal;6º Decil;4126.59
1995;Público;6º Decil;2148.71
1995;Executivo;6º Decil;2051.22
1995;Judiciário;6º Decil;6868.55
1995;Legislativo;6º Decil;6218.66
1995;Estadual;6º Decil;2181.2
1995;Executivo Estadual;6º Decil;2087.78
1995;Judiciário Estadual;6º Decil;6080.56
1995;Legislativo Estadual;6º Decil;6888.86
1995;Federal;6º Decil;5004.17
1995;Executivo Federal;6º Decil;4691.41
1995;Judiciário Federal;6º Decil;7786.53
1995;Legislativo Federal;6º Decil;15150.63
1995;Municipal;6º Decil;1405.39
1995;Executivo Municipal;6º Decil;1389.15
1995;Legislativo Municipal;6º Decil;3899.36
1994;Público;6º Decil;1960.76
1994;Executivo;6º Decil;1884.73
1994;Judiciário;6º Decil;5922.29
1994;Legislativo;6º Decil;5097.97
1994;Estadual;6º Decil;1876.73
1994;Executivo Estadual;6º Decil;1808.7
1994;Judiciário Estadual;6º Decil;5314.06
1994;Legislativo Estadual;6º Decil;5306.06
1994;Federal;6º Decil;3977.54
1994;Executivo Federal;6º Decil;3689.43
1994;Judiciário Federal;6º Decil;7174.78
1994;Legislativo Federal;6º Decil;13669.29
1994;Municipal;6º Decil;1348.52
1994;Executivo Municipal;6º Decil;1336.52
1994;Legislativo Municipal;6º Decil;3241.26
1993;Público;6º Decil;1933.57
1993;Executivo;6º Decil;1864.16
1993;Judiciário;6º Decil;5478.45
1993;Legislativo;6º Decil;5146.27
1993;Estadual;6º Decil;1869.12
1993;Executivo Estadual;6º Decil;1799.71
1993;Judiciário Estadual;6º Decil;3946.46
1993;Legislativo Estadual;6º Decil;4660.4
1993;Federal;6º Decil;3931.59
1993;Executivo Federal;6º Decil;3658.91
1993;Judiciário Federal;6º Decil;9276.17
1993;Legislativo Federal;6º Decil;16018.88
1993;Municipal;6º Decil;1358.46
1993;Executivo Municipal;6º Decil;1348.54
1993;Legislativo Municipal;6º Decil;3321.77
1992;Público;6º Decil;1906.12
1992;Executivo;6º Decil;1843.18
1992;Judiciário;6º Decil;4850.72
1992;Legislativo;6º Decil;4909.16
1992;Estadual;6º Decil;1811.71
1992;Executivo Estadual;6º Decil;1748.78
1992;Judiciário Estadual;6º Decil;3362.69
1992;Legislativo Estadual;6º Decil;4333.73
1992;Federal;6º Decil;3250.3
1992;Executivo Federal;6º Decil;3034.51
1992;Judiciário Federal;6º Decil;8047.07
1992;Legislativo Federal;6º Decil;12030.15
1992;Municipal;6º Decil;1434.09
1992;Executivo Municipal;6º Decil;1420.6
1992;Legislativo Municipal;6º Decil;3362.69
1991;Público;6º Decil;2208.59
1991;Executivo;6º Decil;2129.56
1991;Judiciário;6º Decil;5806.38
1991;Legislativo;6º Decil;5681.6
1991;Estadual;6º Decil;2137.88
1991;Executivo Estadual;6º Decil;2058.85
1991;Judiciário Estadual;6º Decil;4076.11
1991;Legislativo Estadual;6º Decil;5228.24
1991;Federal;6º Decil;4117.71
1991;Executivo Federal;6º Decil;3967.97
1991;Judiciário Federal;6º Decil;9749.4
1991;Legislativo Federal;6º Decil;12157.63
1991;Municipal;6º Decil;1493.19
1991;Executivo Municipal;6º Decil;1476.55
1991;Legislativo Municipal;6º Decil;4088.59
1990;Público;6º Decil;2504.69
1990;Executivo;6º Decil;2416.96
1990;Judiciário;6º Decil;7242.11
1990;Legislativo;6º Decil;6435.0
1990;Estadual;6º Decil;2460.83
1990;Executivo Estadual;6º Decil;2381.87
1990;Judiciário Estadual;6º Decil;5057.63
1990;Legislativo Estadual;6º Decil;5970.03
1990;Federal;6º Decil;5294.51
1990;Executivo Federal;6º Decil;5140.98
1990;Judiciário Federal;6º Decil;12479.59
1990;Legislativo Federal;6º Decil;12672.6
1990;Municipal;6º Decil;1513.34
1990;Executivo Municipal;6º Decil;1500.18
1990;Legislativo Municipal;6º Decil;4123.31
1989;Público;6º Decil;2541.57
1989;Executivo;6º Decil;2465.62
1989;Judiciário;6º Decil;4528.08
1989;Legislativo;6º Decil;5982.91
1989;Estadual;6º Decil;2559.1
1989;Executivo Estadual;6º Decil;2500.67
1989;Judiciário Estadual;6º Decil;3464.72
1989;Legislativo Estadual;6º Decil;4954.6
1989;Federal;6º Decil;5568.08
1989;Executivo Federal;6º Decil;5375.27
1989;Judiciário Federal;6º Decil;7940.22
1989;Legislativo Federal;6º Decil;11743.81
1989;Municipal;6º Decil;1495.73
1989;Executivo Municipal;6º Decil;1478.2
1989;Legislativo Municipal;6º Decil;4037.3
1988;Público;6º Decil;2436.4
1988;Executivo;6º Decil;2372.13
1988;Judiciário;6º Decil;4095.72
1988;Legislativo;6º Decil;5065.6
1988;Estadual;6º Decil;2582.46
1988;Executivo Estadual;6º Decil;2524.04
1988;Judiciário Estadual;6º Decil;3534.82
1988;Legislativo Estadual;6º Decil;3914.6
1988;Federal;6º Decil;5159.09
1988;Executivo Federal;6º Decil;5013.02
1988;Judiciário Federal;6º Decil;6350.99
1988;Legislativo Federal;6º Decil;12813.0
1988;Municipal;6º Decil;1361.34
1988;Executivo Municipal;6º Decil;1349.66
1988;Legislativo Municipal;6º Decil;3306.96
1987;Público;6º Decil;2528.94
1987;Executivo;6º Decil;2466.85
1987;Judiciário;6º Decil;4391.78
1987;Legislativo;6º Decil;6085.27
1987;Estadual;6º Decil;2890.22
1987;Executivo Estadual;6º Decil;2833.77
1987;Judiciário Estadual;6º Decil;3979.7
1987;Legislativo Estadual;6º Decil;5441.74
1987;Federal;6º Decil;4132.11
1987;Executivo Federal;6º Decil;4002.28
1987;Judiciário Federal;6º Decil;5763.5
1987;Legislativo Federal;6º Decil;10556.08
1987;Municipal;6º Decil;1495.91
1987;Executivo Municipal;6º Decil;1484.62
1987;Legislativo Municipal;6º Decil;3866.8
1986;Público;6º Decil;2787.6
1986;Executivo;6º Decil;2739.3
1986;Judiciário;6º Decil;5602.79
1986;Legislativo;6º Decil;6796.49
1986;Estadual;6º Decil;3139.5
1986;Executivo Estadual;6º Decil;3111.9
1986;Judiciário Estadual;6º Decil;4671.29
1986;Legislativo Estadual;6º Decil;5630.39
1986;Federal;6º Decil;3981.29
1986;Executivo Federal;6º Decil;3843.29
1986;Judiciário Federal;6º Decil;6679.19
1986;Legislativo Federal;6º Decil;11709.28
1986;Municipal;6º Decil;1662.9
1986;Executivo Municipal;6º Decil;1649.1
1986;Legislativo Municipal;6º Decil;3912.29
1985;Público;6º Decil;1898.25
1985;Executivo;6º Decil;1865.52
1985;Judiciário;6º Decil;3660.13
1985;Legislativo;6º Decil;4925.63
1985;Estadual;6º Decil;1974.62
1985;Executivo Estadual;6º Decil;1952.8
1985;Judiciário Estadual;6º Decil;2700.1
1985;Legislativo Estadual;6º Decil;3376.48
1985;Federal;6º Decil;3245.57
1985;Executivo Federal;6º Decil;3049.2
1985;Judiciário Federal;6º Decil;5269.28
1985;Legislativo Federal;6º Decil;10080.36
1985;Municipal;6º Decil;1194.59
1985;Executivo Municipal;6º Decil;1183.68
1985;Legislativo Municipal;6º Decil;2443.72
2019;Público;7º Decil;4461.06
2019;Executivo;7º Decil;4221.54
2019;Judiciário;7º Decil;14700.54
2019;Legislativo;7º Decil;6287.4
2019;Estadual;7º Decil;5728.52
2019;Executivo Estadual;7º Decil;5279.42
2019;Judiciário Estadual;7º Decil;11646.66
2019;Legislativo Estadual;7º Decil;8822.32
2019;Federal;7º Decil;12774.4
2019;Executivo Federal;7º Decil;11177.6
2019;Judiciário Federal;7º Decil;18343.24
2019;Legislativo Federal;7º Decil;10808.34
2019;Municipal;7º Decil;3183.62
2019;Executivo Municipal;7º Decil;3163.66
2019;Legislativo Municipal;7º Decil;4481.02
2018;Público;7º Decil;4381.02
2018;Executivo;7º Decil;4139.24
2018;Judiciário;7º Decil;14574.38
2018;Legislativo;7º Decil;6102.48
2018;Estadual;7º Decil;5599.58
2018;Executivo Estadual;7º Decil;5183.72
2018;Judiciário Estadual;7º Decil;12108.24
2018;Legislativo Estadual;7º Decil;9187.56
