ano;poder;faixa;percentual
1986;Executivo;10 - 12,5 mil;0.02031664675607497
1986;Executivo;12,5 - 15 mil;0.011350942049981971
1986;Executivo;15 - 17,5 mil;0.0061652245213334655
1986;Executivo;17,5 - 20 mil;0.0036338790650604635
1986;Executivo;20 - 22,5 mil;0.0022590734370297565
1986;Executivo;22,5 - 25 mil;0.001579849988201546
1986;Executivo;25 - 27,5 mil;0.0011339065163545846
1986;Executivo;27,5 - 30 mil;0.0009147443477785404
1986;Executivo;> 30 mil;0.0008096451074286787
1986;Judiciario;< 2,5 mil;0.25069668933229294
1986;Judiciario;2,5 - 5 mil;0.2966596068814328
1986;Judiciario;5 - 7,5 mil;0.1598112436369041
1986;Judiciario;7,5 - 10 mil;0.08492178501096125
1986;Judiciario;10 - 12,5 mil;0.08131757886523241
1986;Judiciario;12,5 - 15 mil;0.03966484598521161
1986;Judiciario;15 - 17,5 mil;0.022591312748485862
1986;Judiciario;17,5 - 20 mil;0.016348976331141084
1986;Judiciario;20 - 22,5 mil;0.012596143127856426
1986;Judiciario;22,5 - 25 mil;0.01018095344257422
1986;Judiciario;25 - 27,5 mil;0.01068256976182514
1986;Judiciario;27,5 - 30 mil;0.007394196113402445
1986;Judiciario;> 30 mil;0.007134098762679746
1986;Legislativo;< 2,5 mil;0.22212049873572237
1986;Legislativo;2,5 - 5 mil;0.2590679222251286
1986;Legislativo;5 - 7,5 mil;0.16280844014299417
1986;Legislativo;7,5 - 10 mil;0.10818292789258
1986;Legislativo;10 - 12,5 mil;0.0804778097480164
1986;Legislativo;12,5 - 15 mil;0.04996076379806435
1986;Legislativo;15 - 17,5 mil;0.029601534571453484
1986;Legislativo;17,5 - 20 mil;0.0246098177696399
1986;Legislativo;20 - 22,5 mil;0.019269334728398292
1986;Legislativo;22,5 - 25 mil;0.015411108204725783
1986;Legislativo;25 - 27,5 mil;0.01360188333769291
1986;Legislativo;27,5 - 30 mil;0.008828145435521842
1986;Legislativo;> 30 mil;0.006059813410061906
1985;Executivo;< 2,5 mil;0.7235205093095324
1985;Executivo;2,5 - 5 mil;0.17337582465367904
1985;Executivo;5 - 7,5 mil;0.05553032514654742
1985;Executivo;7,5 - 10 mil;0.024073963235806062
1985;Executivo;10 - 12,5 mil;0.01104367168003987
1985;Executivo;12,5 - 15 mil;0.005519392874112745
1985;Executivo;15 - 17,5 mil;0.0027581085092166996
1985;Executivo;17,5 - 20 mil;0.0016314126328210027
1985;Executivo;20 - 22,5 mil;0.0011753108979487637
1985;Executivo;22,5 - 25 mil;0.0005633479381978485
1985;Executivo;25 - 27,5 mil;0.0003517870906352566
1985;Executivo;27,5 - 30 mil;0.0002345247270901711
1985;Executivo;> 30 mil;0.00022182130437278682
1985;Judiciario;< 2,5 mil;0.46961674415875854
1985;Judiciario;2,5 - 5 mil;0.24541281039616303
1985;Judiciario;5 - 7,5 mil;0.09441323574707755
1985;Judiciario;7,5 - 10 mil;0.07041757725986007
1985;Judiciario;10 - 12,5 mil;0.03408674225201308
1985;Judiciario;12,5 - 15 mil;0.021443553000190674
1985;Judiciario;15 - 17,5 mil;0.014227254726528697
1985;Judiciario;17,5 - 20 mil;0.013581894718315024
1985;Judiciario;20 - 22,5 mil;0.00994441103565614
1985;Judiciario;22,5 - 25 mil;0.007142961909092242
1985;Judiciario;25 - 27,5 mil;0.005338887340676748
1985;Judiciario;27,5 - 30 mil;0.0070109564528667186
1985;Judiciario;> 30 mil;0.0073629710028014494
1985;Legislativo;< 2,5 mil;0.36819522070149185
1985;Legislativo;2,5 - 5 mil;0.23729261101087004
1985;Legislativo;5 - 7,5 mil;0.13453329225894467
1985;Legislativo;7,5 - 10 mil;0.08977687805307398
1985;Legislativo;10 - 12,5 mil;0.06002728512960437
1985;Legislativo;12,5 - 15 mil;0.025568806935703913
1985;Legislativo;15 - 17,5 mil;0.023346389121154776
1985;Legislativo;17,5 - 20 mil;0.018307441799058223
1985;Legislativo;20 - 22,5 mil;0.0204418430664965
1985;Legislativo;22,5 - 25 mil;0.009571799498305682
1985;Legislativo;25 - 27,5 mil;0.0060511376138714075
1985;Legislativo;27,5 - 30 mil;0.0034106412005457027
1985;Legislativo;> 30 mil;0.003476653610878845
